[MAIN]: START
[ENV]: Started init Environment
[ENV]: ACTIONS_SPACE: 224
[ENV]: Finished init Environment
[TRAIN]: actions: 224, observations: 360
[TRAIN]: CUDA: True
[TRAIN]: (1/1600): reward: -141.55354762077332, reward_t: [0.0, -13.955745697021484, -15.0, -14.0, -15.0, -11.862625122070312, -1.0, 0.0, 0.34666213393211365, -15.0, 0.0, -15.0, 0.0, 0.0, 0.1692337691783905, -15.0, 0.6566764712333679, -12.0, -12.90774917602539, -2.0], rates: 1.4464518158769624, rate_t: [0, 0.044254033929275675, 0, 0, 0, 0.13737484478468748, 0, 0, 0.3466621264759365, 0, 0, 0, 0, 0, 0.16923377200838943, 0, 0.6566764729803884, 0, 0.09225056569828485, 0], loss: 0, rho: 0.39375, rho_t: [0.125, 0.625, 0.625, 0.25, 0.25, 0.5, 0.5, 0.125, 0.75, 0.125, 0.125, 0.125, 0.125, 0.125, 0.875, 0.25, 0.5, 0.75, 0.375, 0.75], transmit_actions: 9, transmit_actions_t: [0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0], bound: 28.308759456201866, bound_t: [1.5518240955467988, 1.5393009443876007, 1.52784111460108, 1.5136920682293522, 1.4936854966623678, 1.4863516382224162, 1.45414196211265, 1.4348501626264036, 1.4146058755025768, 1.3995582600247445, 1.461484949960859, 1.4377885860203883, 1.4136201745370551, 1.3890071256091208, 1.3639577535275236, 1.3384616288236935, 1.3124900931573629, 1.285996997332377, 1.2589197487777832, 1.2311807805397212], C: [0.0, 0.14090056362662312, 0.24391226680060668, 0.3965804422176894, 0.5, 0.02843393774631431, 0.0, 0.29203267407614425, 0.3788743119460014, 0.46380453705910607, 0.0, 0.17465481731590807, 0.0, 0.07861463324784757, 0.10873784162739737, 0.3201557240473236, 0.4249820021660127, 0.30393586154617014, 0.40106809501900037, 0.1261051104304063], P_bound_t: [0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5], P: [0.6875, 0.625, 0.375, 0.375, 0.6875, 0.1875, 0.375, 0.75, 0.125, 1.0, 0.8125, 0.5, 0.625, 0.75, 0.125, 0.1875, 0.5625, 0.5625, 0.625, 0.3125]
[TRAIN]: (2/1600): reward: -136.2280944287777, reward_t: [-15.0, -15.0, 0.0, -9.87659740447998, 0.0, -0.8334487676620483, 0.9235491156578064, -2.2700796127319336, -2.562058448791504, -10.0, -9.0, -15.0, -13.0, -15.0, 0.0, 0.3905406892299652, -15.0, 0.0, -15.0, 0.0], rates: 2.7719057000820686, rate_t: [0, 0, 0, 0.12340280900512052, 0, 0.1665512291787705, 0.9235491241951771, 0.7299203464771145, 0.4379415149945641, 0, 0, 0, 0, 0, 0, 0.39054067623132166, 0, 0, 0, 0], loss: 0, rho: 0.44375, rho_t: [0.125, 0.375, 0.375, 0.75, 0.125, 0.875, 0.375, 0.375, 0.625, 0.625, 0.5, 0.125, 0.625, 0.125, 0.375, 0.75, 0.25, 0.5, 0.625, 0.375], transmit_actions: 11, transmit_actions_t: [1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0], bound: 30.439867813775685, bound_t: [1.4674777845633737, 1.4722688620446414, 1.4736278739125306, 1.485578503276963, 1.4818372162723066, 1.477402644713427, 1.4861107463150098, 1.4844345485706247, 1.4853022090589707, 1.4848440412547617, 1.5865344431874564, 1.5845074939644892, 1.5815741066234024, 1.5776421035425787, 1.5725990417353888, 1.566312541478697, 1.5586307103934642, 1.549382829789688, 1.538380514513431, 1.5254195985644707], C: [0.0, 0.1432455599306908, 0.0, 0.19855979049423145, 0.16020114676528924, 0.2095072243659156, 0.5, 0.44009930010830967, 0.2752777947763525, 0.28665956198676795, 0.4005129105896867, 0.4544158579103795, 0.5, 0.5, 0.0, 0.10142098746357345, 0.10634281408644997, 0.0, 0.09948659765892753, 0.0], P_bound_t: [0.45548904469251383, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5], P: [0.0625, 0.875, 0.6875, 0.6875, 0.9375, 0.5, 0.3125, 0.4375, 0.4375, 0.3125, 0.5625, 0.125, 0.8125, 1.0, 0.625, 0.3125, 0.4375, 0.25, 0.5625, 0.625]
[TRAIN]: (3/1600): reward: -112.97176466882229, reward_t: [0.0, 0.0, -15.0, -6.755763053894043, -5.0, -15.0, 1.0204633474349976, 0.6212100982666016, 0.2081516534090042, -2.0, -15.0, -15.0, 1.3240724802017212, -15.0, -15.0, 1.1028684377670288, -15.0, 0.21814027428627014, 0.8674331903457642, 0.4216589033603668], rates: 6.028235443392444, rate_t: [0, 0, 0, 0.2442370327854714, 0, 0, 1.0204633639342815, 0.621210111806632, 0.20815165585841988, 0, 0, 0, 1.324072459958727, 0, 0, 1.1028684097146393, 0, 0.21814027759435178, 0.8674332177981391, 0.4216589139417823], loss: 0, rho: 0.49375, rho_t: [0.125, 0.625, 0.5, 0.75, 0.125, 0.375, 0.375, 0.625, 0.875, 0.5, 0.375, 0.625, 0.25, 0.125, 0.25, 0.375, 0.875, 0.875, 0.5, 0.75], transmit_actions: 9, transmit_actions_t: [0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1], bound: 33.60607774027923, bound_t: [1.5219040172666969, 1.5435619481700473, 1.566314521531895, 1.5871656166562471, 1.6039329607296189, 1.6207894610289708, 1.6307628631011677, 1.651658770401918, 1.6574969037367036, 1.6612741686273604, 1.7665914157011253, 1.770443357154419, 1.7721650858354179, 1.7716554922580294, 1.7688094451088063, 1.7635167634677624, 1.755661579341957, 1.7451222207548143, 1.7317717606036518, 1.7154793888026172], C: [0.0, 0.11170853075537837, 0.3693974459963224, 0.49366094736686134, 0.2999886729350676, 0.42447648727875154, 0.5, 0.34676893409641507, 0.2501617652836974, 0.30665821258680026, 0.4041304366718522, 0.5, 0.5, 0.43230354715338615, 0.5, 0.5, 0.17658511444410252, 0.22321798586265423, 0.36336251441915035, 0.2246824179453376], P_bound_t: [0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5], P: [0.8125, 0.5625, 0.1875, 0.9375, 0.5625, 0.4375, 0.5625, 0.6875, 0.8125, 0.875, 0.4375, 0.625, 0.1875, 0.4375, 0.125, 0.5625, 0.8125, 0.5, 0.625, 0.125]
[TRAIN]: (4/1600): reward: -98.26051804423332, reward_t: [0.0, -15.0, -12.92619514465332, -13.0, 0.0, 0.46755459904670715, -15.0, 0.312546968460083, 0.45964837074279785, 0.1543031483888626, 0.1623827964067459, -15.0, 0.0, 0.7969328165054321, 0.0, 0.3123084008693695, 0.0, -15.0, 0.0, -15.0], rates: 2.7394819323443933, rate_t: [0, 0, 0.07380485273299209, 0, 0, 0.4675545921996845, 0, 0.31254696408909727, 0.45964836376681056, 0.15430314313202348, 0.1623828019026107, 0, 0, 0.7969328038705294, 0, 0.3123084106506453, 0, 0, 0, 0], loss: 86.023754344267, rho: 0.50625, rho_t: [0.125, 0.25, 0.625, 0.75, 0.125, 0.625, 0.125, 0.75, 0.625, 0.875, 0.875, 0.625, 0.375, 0.375, 0.375, 0.75, 0.5, 0.625, 0.375, 0.375], transmit_actions: 10, transmit_actions_t: [0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1], bound: 25.14861944502996, bound_t: [1.2872383154796267, 1.2890406069993436, 1.2722572762040683, 1.269018092171489, 1.2610544427700223, 1.251139811734245, 1.2533027897059594, 1.243995229235799, 1.247397825005833, 1.2260602568953138, 1.299498553623916, 1.2910680709677553, 1.2823109812640467, 1.2731113124078053, 1.2633372240480767, 1.2528411023469643, 1.2414598149038525, 1.2290152872522362, 1.2153156010907167, 1.2001568509228935], C: [0.0, 0.21425683515416405, 0.3021155164436973, 0.310591891662936, 0.5, 0.5, 0.4512110187681345, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.07978095183178568, 0.1284054616906272, 0.14081489935393604, 0.2845095443963102, 0.04968724412076386, 0.20734755681429107], P_bound_t: [0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5], P: [0.75, 0.125, 0.8125, 0.8125, 0.625, 0.375, 0.1875, 0.8125, 0.125, 0.9375, 0.4375, 0.9375, 0.875, 0.75, 0.375, 0.3125, 0.5625, 0.9375, 0.4375, 0.875]
[TRAIN]: (5/1600): reward: -141.2301231622696, reward_t: [0.0, -8.0, 0.965427815914154, 0.0, 0.9428053498268127, 0.7797595262527466, -15.0, -15.0, -15.0, 0.0, -13.983187675476074, -15.0, -15.0, -13.980384826660156, -1.0, -7.0, -0.10149718821048737, -10.0, 0.14695383608341217, -15.0], rates: 3.769876753835476, rate_t: [0, 0, 0.9654278102970927, 0, 0.9428053445660124, 0.7797595395767725, 0, 0, 0, 0, 0.016812685624147006, 0, 0, 0.01961472081661942, 0, 0, 0.8985028125154038, 0, 0.14695384043942825, 0], loss: 80.60826683044434, rho: 0.46875, rho_t: [0.5, 0.25, 0.25, 0.25, 0.25, 0.375, 0.875, 0.25, 0.375, 0.125, 0.125, 0.375, 0.875, 0.75, 0.625, 0.75, 0.125, 0.625, 0.875, 0.75], transmit_actions: 11, transmit_actions_t: [0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0], bound: 24.875152701008712, bound_t: [1.3404984169028515, 1.3195600048705982, 1.3029265129057284, 1.2871192915313132, 1.2720635453533733, 1.2495189134699771, 1.2399817853528852, 1.232212197402123, 1.2224788116760956, 1.2052539818786985, 1.2658287283273784, 1.2544836466993976, 1.2437719698929386, 1.2336100335519595, 1.2239061741204573, 1.2145576539436507, 1.2054475586514346, 1.1964418031345048, 1.1873864096292484, 1.1781052617140968], C: [0.0, 0.04254574841993822, 0.3366207723796395, 0.3102929667661548, 0.41870619502183504, 0.3733243946561623, 0.17963710548673428, 0.30096206068473147, 0.0, 0.0, 0.1442286631807691, 0.02518777502771527, 0.0, 0.15008298582271545, 0.07196955308891623, 0.10196169026800893, 0.2863269401335137, 0.24649702196276668, 0.44817652146494125, 0.5], P_bound_t: [0.40133856407978474, 0.47161390670954556, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5], P: [0.0625, 0.3125, 0.1875, 0.9375, 0.1875, 0.4375, 0.0625, 0.75, 0.875, 0.3125, 0.1875, 0.8125, 0.625, 1.0, 0.5625, 0.5, 0.1875, 0.5625, 0.1875, 0.0625]
[TRAIN]: (6/1600): reward: -156.5753488400951, reward_t: [0.0, -0.01042626891285181, -11.794896125793457, -9.554800033569336, -6.797106742858887, -6.589469909667969, -11.858996391296387, -8.916298866271973, -15.0, 0.0, -15.0, -14.0, -15.0, 0.6367014646530151, 0.8521833419799805, 0.4238847494125366, 1.0338759422302246, -15.0, -15.0, -15.0], rates: 5.424650453169619, rate_t: [0, 0.9895737306729413, 0.20510340720511233, 0.4451998374122606, 0.20289309483583914, 0.4105299653800406, 0.1410038403107991, 0.0837010328263696, 0, 0, 0, 0, 0, 0.6367014767119801, 0.8521833306159571, 0.4238847517673433, 1.0338759854309758, 0, 0, 0], loss: 76.5095832824707, rho: 0.51875, rho_t: [0.375, 0.25, 0.375, 0.125, 0.75, 0.5, 0.625, 0.875, 0.125, 0.25, 0.875, 0.75, 0.875, 0.625, 0.5, 0.75, 0.375, 0.375, 0.25, 0.75], transmit_actions: 12, transmit_actions_t: [0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0], bound: 31.91966763851515, bound_t: [1.4058585843367761, 1.4331873940934332, 1.4579464434802651, 1.475404599928521, 1.5094746400112002, 1.5306768528519945, 1.5425359587369531, 1.5592311829996675, 1.5703954153650026, 1.5777731375897965, 1.686602365640957, 1.6935960369518885, 1.698092616595669, 1.6999917343844786, 1.6991816383717233, 1.6955390070693732, 1.688929371321109, 1.6792083134455262, 1.6662236363498644, 1.6498187089909508], C: [0.0, 0.22175362666881027, 0.2657048869611671, 0.0, 0.025046560288898123, 0.13673296610751012, 0.0, 0.0, 0.1827900868815205, 0.0, 0.07481404878778423, 0.26598314447923693, 0.4327850954536243, 0.5, 0.5, 0.19567672557126203, 0.23913991489342346, 0.22239355316073617, 0.42357809519616296, 0.45207196010767225], P_bound_t: [0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5], P: [0.3125, 0.1875, 0.75, 0.25, 0.5625, 0.625, 0.75, 0.375, 0.6875, 0.5, 0.3125, 0.8125, 1.0, 0.375, 1.0, 0.5, 0.0625, 0.25, 0.0625, 0.875]
[TRAIN]: (7/1600): reward: -231.66688994318247, reward_t: [-15.0, -15.0, -15.0, -13.966279029846191, -13.975015640258789, -12.98591423034668, -12.960112571716309, -1.0, -12.915733337402344, -15.0, -15.0, -15.0, -15.0, -13.979104995727539, 0.0, -15.0, -15.0, 0.11526986211538315, -15.0, 0.0], rates: 0.3331099913316652, rate_t: [0, 0, 0, 0.03372135398112945, 0.02498403217428604, 0.01408542037309318, 0.03988735362486577, 0, 0.08426659018281021, 0, 0, 0, 0, 0.020895380342232497, 0, 0, 0, 0.11526986065324808, 0, 0], loss: 69.55534915924072, rho: 0.45, rho_t: [0.125, 0.75, 0.25, 0.625, 0.375, 0.875, 0.625, 0.125, 0.125, 0.5, 0.125, 0.75, 0.125, 0.625, 0.625, 0.125, 0.375, 0.875, 0.125, 0.875], transmit_actions: 15, transmit_actions_t: [1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0], bound: 21.78219726719718, bound_t: [1.3381285469501278, 1.3100887280176867, 1.273896712453835, 1.2426051602010353, 1.2099912086520181, 1.1725109823676807, 1.1443055554413264, 1.1133117612421997, 1.0927659286808824, 1.0622178331314993, 1.097029357178962, 1.0697224846602034, 1.0432671512915084, 1.0175674786653193, 0.9925228322107528, 0.9680279593160083, 0.9439731911845283, 0.9202447542554595, 0.8967252516991999, 0.8732943895969465], C: [0.0, 0.0, 0.24694504194684241, 0.0, 0.15429757651067905, 0.0, 0.09621585753812528, 0.0, 0.19579438793733014, 0.0, 0.0, 0.0, 0.0, 0.001506252801911162, 0.06015219410354747, 0.24219470442310573, 0.38667512722104835, 0.5, 0.5, 0.0], P_bound_t: [0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5], P: [0.9375, 0.375, 0.9375, 0.25, 0.5625, 0.6875, 0.9375, 0.375, 0.5, 0.875, 0.75, 1.0, 0.125, 0.0625, 0.5625, 0.1875, 0.0625, 0.6875, 0.75, 0.25]
[TRAIN]: (8/1600): reward: -106.8991946876049, reward_t: [0.0, -15.0, -4.343935012817383, -2.843404531478882, -15.0, -15.0, -15.0, 0.0, -4.0, -9.0, 0.2063250094652176, -15.0, -15.0, 0.41491541266441345, 0.20550601184368134, 1.4456698894500732, 0.0, 0.2065141350030899, 0.6107635498046875, 0.19845084846019745], rates: 4.100805069608136, rate_t: [0, 0, 0.6560648368207699, 0.15659539670275563, 0, 0, 0, 0, 0, 0, 0.20632501440654272, 0, 0, 0.4149154191347125, 0.20550601004410035, 1.445669841207102, 0, 0.20651413877588592, 0.6107635633964984, 0.19845084911976899], loss: 50.614412498474124, rho: 0.6, rho_t: [0.875, 0.625, 0.375, 0.875, 0.125, 0.625, 0.25, 0.75, 0.625, 0.5, 0.875, 0.125, 0.75, 0.75, 0.875, 0.125, 0.5, 0.875, 0.625, 0.875], transmit_actions: 12, transmit_actions_t: [0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1], bound: 32.02915870160594, bound_t: [1.530653733191614, 1.53196334051244, 1.54241311711752, 1.5493613808514586, 1.5496791975481403, 1.5487686664209979, 1.5604487830925926, 1.5664836093819576, 1.5613459415507698, 1.5683411240099774, 1.6511386285364407, 1.6537957557154066, 1.6558743187600906, 1.65718779438668, 1.657540554738835, 1.6567260338217213, 1.6545249714479722, 1.6507039559114234, 1.6450145392002211, 1.6371932554096766], C: [0.0, 0.5, 0.5, 0.16330516602236245, 0.3410313661127926, 0.0, 0.020521664390746763, 0.0, 0.1467520078167618, 0.2788246293673387, 0.41180070605955693, 0.5, 0.5, 0.5, 0.5, 0.5, 0.25181558791670466, 0.3874866389561217, 0.3736070429394722, 0.4086090153209082], P_bound_t: [0.3286185396039632, 0.4066556621441948, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5], P: [0.5625, 0.0625, 0.6875, 0.6875, 1.0, 0.4375, 0.75, 0.125, 0.625, 0.6875, 0.4375, 0.375, 0.6875, 0.75, 0.125, 0.3125, 0.75, 0.5625, 0.1875, 0.0625]
[TRAIN]: (9/1600): reward: -153.12697812914848, reward_t: [-15.0, 0.0, 0.0, -15.0, -15.0, -15.0, -7.603166580200195, -13.0, -4.598694324493408, -3.5742409229278564, 0.0, -15.0, 0.21912217140197754, -5.043768405914307, -15.0, -15.0, -15.0, 0.0, 0.0, 0.4737699329853058], rates: 2.8730217087782863, rate_t: [0, 0, 0, 0, 0, 0, 0.39683324397228636, 0, 0.40130582305135654, 0.4257590078158663, 0, 0, 0.21912216930233475, 0.956231522090654, 0, 0, 0, 0, 0, 0.4737699425457882], loss: 41.90744514465332, rho: 0.5375, rho_t: [0.25, 0.375, 0.375, 0.875, 0.25, 0.75, 0.5, 0.875, 0.625, 0.625, 0.375, 0.625, 0.875, 0.125, 0.5, 0.5, 0.5, 0.5, 0.5, 0.75], transmit_actions: 12, transmit_actions_t: [1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1], bound: 32.76938369597051, bound_t: [1.3758306617626697, 1.3909066871314344, 1.4131741110476874, 1.4334355345868388, 1.4499435189575927, 1.4749315202578748, 1.4972230944607245, 1.5270862977287143, 1.5483624762135724, 1.5740214895547888, 1.7041848043553078, 1.7297277267118396, 1.7548890339037508, 1.779418239369992, 1.8030319756843523, 1.8254130605497234, 1.8462099962781744, 1.8650372191830562, 1.8814764780492634, 1.8950797701831528], C: [0.0, 0.0, 0.3838702151592291, 0.5, 0.5, 0.06469525743908944, 0.008900542280561696, 0.040877313255563874, 0.07558732905421754, 0.1132328594696016, 0.04219024566363694, 0.2510657879608984, 0.29955229918301873, 0.3834276498727629, 0.0, 0.0, 0.0, 0.04221558198873311, 0.22322688701371646, 0.2772414097796755], P_bound_t: [0.4581308558009131, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5], P: [0.75, 0.6875, 1.0, 0.4375, 0.75, 0.875, 0.125, 0.375, 0.5, 0.5625, 0.9375, 0.4375, 0.375, 0.5625, 0.25, 0.4375, 0.125, 0.4375, 0.75, 0.5]
[TRAIN]: (10/1600): reward: -111.52003592252731, reward_t: [0.0, 0.0, -15.0, -15.0, 0.17549048364162445, 0.6805736422538757, 0.17418727278709412, 0.8584746718406677, 0.1716734617948532, 1.0017902851104736, -15.0, 0.5335296392440796, 0.34959644079208374, -8.801957130432129, -3.8642771244049072, -10.0, -13.962379455566406, -10.90523910522461, -7.931499004364014, -15.0], rates: 4.479964179142134, rate_t: [0, 0, 0, 0, 0.17549047675367477, 0.6805736432031293, 0.1741872729956806, 0.8584746619635736, 0.17167345977767148, 1.0017902777996688, 0, 0.5335296206130528, 0.3495964453167422, 0.19804283524937538, 0.13572282569707014, 0, 0.03762057323355654, 0.09476093927024633, 0.06850114726869239, 0], loss: 34.10214929580688, rho: 0.575, rho_t: [0.375, 0.125, 0.625, 0.75, 0.875, 0.5, 0.875, 0.375, 0.875, 0.25, 0.25, 0.625, 0.75, 0.625, 0.875, 0.625, 0.375, 0.75, 0.875, 0.125], transmit_actions: 14, transmit_actions_t: [0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1], bound: 27.964307899129906, bound_t: [1.458458628240157, 1.4514851563282256, 1.4403774618193808, 1.4219590787988732, 1.405858092870728, 1.401522264336865, 1.386197628097469, 1.3755216555002663, 1.3658388351354365, 1.3606624646321537, 1.4301420230503386, 1.4210293943363128, 1.4121473777573952, 1.4034078592207035, 1.3947068220064665, 1.3859238544428896, 1.3769217602426633, 1.3675463485437473, 1.3576265068536537, 1.3469746869161818], C: [0.0, 0.37386350842173705, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.39065214991586106, 0.5, 0.5, 0.5, 0.2266247566282582, 0.2299039991491891, 0.14056876678136376, 0.23493932046970345, 0.25569193559459924, 0.0, 0.05177856673832887, 0.08716279920336323], P_bound_t: [0.4293567577283981, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5], P: [0.875, 0.5625, 0.3125, 0.5625, 0.4375, 0.0625, 0.875, 0.4375, 0.875, 0.125, 0.0625, 0.8125, 0.0625, 0.6875, 0.875, 0.625, 0.75, 0.1875, 0.5625, 0.8125]
